"run","learner_id","completed","steps_visited","steps_completed"
"1","d5997ad8-2b5a-4156-abee-8732395d8ac6",0,0,0
"1","4a2efa5a-85dd-4a86-848d-19c88927a647",0,1,0
"1","ca3794a1-c46c-4b67-bb97-4ce52a95308a",0,0,0
"1","ba38f2a6-a28e-4dc2-90ce-a9b42d764f65",0,0,0
"1","5e8cbe93-3013-4e2c-ba8c-705798bad58a",0,0,0
"1","7d2d9b4b-4404-494e-b3ee-fafe5d066c00",0,0,0
"1","d01d11fa-35b3-4b57-abc6-03754d7374e7",0,0,0
"1","5668bec6-3bce-4033-8593-5a49fa7086de",1,60,60
"1","e3edc59e-2f45-4a77-9a57-a36edc7b8d8e",0,0,0
"1","0894128c-8605-4017-a39f-a013fd1d8628",0,2,0
"1","fb19c36e-573a-4955-b222-f15aa2fb92b0",0,0,0
"1","7499f96c-63df-4906-ab42-f803bc1231ad",0,2,0
"1","1135343f-94be-47e5-bf61-ddfcb8bcb333",0,1,0
"1","cd3dfe04-fc18-4eee-bfea-79ad191b7fcd",0,0,0
"1","0d340053-b5c9-45f8-8c10-1a9530d50a8e",0,0,0
"1","6c129183-e793-4e15-8906-1c9485f2320d",0,2,0
"1","5bae61a2-ae7e-4e20-a297-885ef71a0dde",1,60,58
"1","1ac8a6f1-6485-44a5-819c-4bfb2520ae29",0,0,0
"1","7466893b-32cb-41f6-82e7-93c85fd77361",0,0,0
"1","1ecbf82e-3209-43ba-bf7d-0927065cb691",0,1,1
"1","609ac291-8bd6-4072-b55f-31797d9428ed",0,0,0
"1","44f44f55-93b1-4a85-82ec-63cbb14736f7",0,0,0
"1","693d6850-8058-4d3b-912e-eff91193caf1",1,60,60
"1","0dc1c6ad-947c-4b59-8e93-1def77992984",0,0,0
"1","05eed3bc-5533-4e68-81aa-65aba7668eb2",0,2,0
"1","0baec380-c912-4d6c-b5f7-15f5f593de25",0,0,0
"1","57708f5b-93b3-48cf-ac41-a293ad7c7271",1,60,60
"1","b7fcb472-e115-40e4-b048-f01ff860624c",0,30,11
"1","0445914a-b62d-4a5b-89c6-67169d3787f8",0,0,0
"1","b8c82e97-8701-4732-9f4d-7f7260f5f382",0,0,0
"1","b8e0893a-89f9-4ea6-944f-90b702e33480",0,0,0
"1","eed16d7c-fae2-44d2-aa13-c225ee25da78",0,0,0
"1","bcbc0792-07cf-4747-8f73-0d0abff9e95d",0,18,17
"1","05294c53-a274-40e4-be21-cbada70d603e",0,4,4
"1","07c8fbe1-3b70-4415-82b8-515302eb37c5",0,0,0
"1","fdaa18c1-638c-4bbf-af50-74de740c5703",0,4,4
"1","0d20ad95-058e-413f-9aba-bcf16cc54494",0,0,0
"1","d470958c-b2e6-4086-8c70-1429fe8f7654",1,60,60
"1","8a2b7dfe-2a55-484e-bd18-6b14d1cad873",0,45,43
"1","a0e2011a-b10e-4404-b65f-6f19fb85f761",0,0,0
"1","cb5e0334-e633-43e2-903f-110a5168e192",0,0,0
"1","ef4b32bc-4370-4a5e-8c2f-12fe877a4509",0,0,0
"1","a2db74df-9c67-42b0-896f-439f0829a94d",0,0,0
"1","28e23569-69a1-4acf-a8b6-820c411aeaa1",0,0,0
"1","746ef920-0266-4309-b74e-4ef345ef051a",0,0,0
"1","33b1eab4-916e-4509-a29b-1eecb47d60cb",0,0,0
"1","abd3e49c-df70-4488-9d70-3a8a7cb6587c",0,3,0
"1","aaac7c0f-2e74-492a-9b83-5448a3ff25f9",0,0,0
"1","5f68f114-a3c7-4256-aa53-1a3537c42ab1",0,17,14
"1","a4c03fff-6aa2-47d4-9a2a-6c0ef9da6f81",0,19,18
"1","354b8830-549c-46fa-aeb2-4e1bb1e82448",0,7,3
"1","f605eb94-981c-4e4b-bafa-17ca61606acb",0,0,0
"1","4603e13a-ff52-46b7-8a68-531fd66d8215",0,1,0
"1","73d8a046-b55d-4810-8664-f8f545dea904",0,2,1
"1","b4584ea8-c7bf-4e07-88a6-c5007abf2038",0,46,45
"1","62c1649f-14fd-4e4f-9a79-4d6ad421c9c2",1,55,52
"1","3a398628-e9c3-42da-9608-b314fc3713b3",0,46,45
"1","caf5b6aa-f491-4f8a-a0af-19e788f152ac",1,60,60
"1","582477c4-226b-481a-9fe4-cee3d8c7c5ff",1,60,60
"1","fd1db4f8-7276-4b1c-a0fc-5cb096e8df91",0,0,0
"1","94cf2c32-17e9-4a99-99e7-2b8ef9a1c448",0,0,0
"1","7625b8c4-6664-4376-aca5-a0a81c815409",0,0,0
"1","e846d65f-5fc9-4e87-9f5e-c85980a44a06",0,19,18
"1","e179f3be-ab35-46f9-a9c1-c18cb491e4f7",0,0,0
"1","98c613a4-c73a-4484-afe9-c440c47bc0d6",1,54,54
"1","944baba0-bf7d-4152-a01d-c6600faa609e",1,60,60
"1","74ebc53a-0efc-48ea-9ed4-862f8c3514f6",1,60,60
"1","07740bf9-869f-4626-9f4c-0fca177526e6",0,0,0
"1","87828532-d998-4a85-8390-d62ee65e1b6e",0,0,0
"1","6ad0bf50-5509-4bee-852c-39c7fb212f41",1,60,60
"1","501486a2-02e6-4f6f-bc93-fb44c0021bdd",1,60,60
"1","86541695-30a0-40c5-b0f0-bc25fef9b1b2",0,12,12
"1","149ec112-63bf-4b9c-8bd8-324b61b12cba",1,60,60
"1","d1b6e4c9-4ba9-4e39-bcca-614c6fffd767",1,60,60
"1","d0cfa689-0381-4559-8a7e-a30f29828565",0,1,0
"1","312e7983-c7fa-40c9-a9b9-2ddde6c40732",1,60,59
"1","37a68fd8-0489-41f1-ab46-8c41e1dbadc3",1,60,60
"1","53931e0d-1dd3-4f84-b8b8-177fdfe5f7df",0,0,0
"1","c347bb2f-f125-4568-acbf-a789199439a7",0,0,0
"1","ad0a119f-284b-4082-9551-a11211dd343c",0,0,0
"1","1500dd7e-5400-4c9b-b8b6-f54e3602540a",0,10,8
"1","5a608b88-840a-4d94-b795-a6187cd3dc63",1,60,60
"1","8ab6cef6-642c-4c8f-8e17-3239dc17c98a",1,60,56
"1","9e87827b-555b-40e1-9cc7-cbee728026c0",0,0,0
"1","275fda25-6ac5-46fb-a088-e2f3ad0cdc9b",0,0,0
"1","6ca13234-9cc3-43b8-a5b0-b8be29ddee12",0,0,0
"1","f16a6e15-52dd-480f-9346-564b71cb24c9",0,25,24
"1","7ffa5e83-733b-4983-892b-7f91c80e7e74",0,0,0
"1","e7134be4-206c-4757-9525-1738309027f2",0,0,0
"1","1f2b6d2a-cb8b-458e-a9f1-4bba5273b99a",0,0,0
"1","8038b49a-79b3-4801-825b-ae75be7bdb69",0,0,0
"1","b84c1fa6-9642-4ca5-b057-36308b668464",0,40,38
"1","63d1fba6-4dd9-44e7-a4d9-a736a86e7860",0,0,0
"1","5c510abf-0001-42e7-895f-1665b07dd53f",0,0,0
"1","1c4195cf-d106-4a1d-8601-9a9e51a7bd6c",0,9,5
"1","460b3de0-3cbb-4a96-be69-5c4e7dc15bea",0,0,0
"1","4707e08c-a072-43d1-ad1a-9d457f951676",0,3,2
"1","dfe0a0c3-4577-44b4-aadc-911fc1b04288",0,1,0
"1","7baf8b49-8c0b-4295-a6f2-54cdd7ad065b",0,0,0
"1","4a6dd3cf-aca0-4722-abf7-1b617f74c65a",0,0,0
"1","8be56ac7-349f-44ee-bac0-e3b955d08649",1,0,0
"1","e1e3a84e-c619-42b0-83a4-fc606081a4bc",0,1,0
"1","8800ffdd-22d0-44d6-9727-24d0e0c1ce15",0,0,0
"1","c3f52363-de8c-41eb-8238-06ff80f50aba",0,0,0
"1","d462170d-fa1e-42b8-91c7-43d66abaeced",0,1,0
"1","8b94c90d-25cf-4a0b-95ab-eb3c5b9bcec2",0,0,0
"1","6f987a24-97e5-4fe2-9417-f4717cf39265",0,12,11
"1","aad41763-6497-4576-bc8b-5ff10a9ed0c0",0,4,3
"1","04f94320-d958-4638-ad82-44a4add6fe77",0,0,0
"1","f8dcdfb2-78f6-48f7-8ead-c2b81656b2da",0,1,0
"1","d046074a-c368-41f1-b686-b1f84ba995fe",0,0,0
"1","dc917aa1-fde0-467c-8e96-db332903f9b9",0,0,0
"1","de355608-b06b-4632-b4ad-a8f43db2b4b1",0,0,0
"1","fa03ec42-bb63-43db-83bd-139ce86c420d",0,4,2
"1","7b0ae447-295a-41b4-bd0d-8d39963744bf",0,0,0
"1","65437fa2-fcf2-457d-8422-dd17df1cefb5",0,5,3
"1","f914c05c-a2d6-4d1f-bf67-289243a8d1bc",1,60,60
"1","0f0185cc-83f5-4214-99b0-ba580d535f24",0,0,0
"1","d1a00a75-87be-43a8-b58a-1b37a481c6f3",0,0,0
"1","f12c5496-c93e-432f-9788-3450691055bc",0,0,0
"1","5a84a7a9-db90-41de-a6f0-7c34ed1e5691",0,0,0
"1","5774e599-0057-4ef4-9790-eeacb0c8b1ce",0,40,39
"1","3c566ccd-b35a-405d-b3b9-77a11b6f0472",0,0,0
"1","35eab605-4dac-47e2-b0bd-bc8453e91f14",0,0,0
"1","212614ea-b5bc-4265-af71-b0970c0a054e",0,0,0
"1","687115cc-0442-43c0-8d91-28185e76dbda",0,0,0
"1","a6211d3d-e3d7-4596-a51b-e9fd01ab5617",0,15,12
"1","012429f4-0c9e-4722-97ae-35978c062467",0,0,0
"1","fe57b5e9-284f-44a8-a653-21e853d57c71",0,0,0
"1","e27bf410-af4c-4d73-b911-60869ae4873a",0,0,0
"1","7d76129f-625e-46e5-bd94-67f3d4be82c7",0,0,0
"1","f1af2224-db8d-4ac9-89d7-f223c4214058",1,60,60
"1","0ad9292b-2ee7-4064-bcb4-6f4ddc898a12",0,0,0
"1","496aa0c6-1836-4df3-a198-f8c1ccafcbce",0,0,0
"1","2ec0955c-129a-4acf-8ee7-480b0e00510e",1,60,60
"1","6d490dcb-e59f-490d-bc66-8c58e739f7b0",0,0,0
"1","1d8b64a2-2534-452d-b38a-af658163badc",0,0,0
"1","0ec90d06-1581-400e-82b4-ff8e2371c21b",0,0,0
"1","7988b698-e61b-49a0-9f24-a3ad5437284c",0,0,0
"1","5aa2b867-1c17-4f15-8b19-cc9a506ba462",0,0,0
"1","221be1ed-0ac9-4e13-a460-512e7595931e",0,0,0
"1","c11254bb-a1aa-4553-bc72-abc7e2b4a7a3",0,0,0
"1","898489b2-7c96-478e-ac15-62443479c4dc",0,2,1
"1","e2b126af-3f56-4a3e-9ebe-18bd22b7d4b9",0,0,0
"1","d2231da2-c98f-4b59-93ed-3d572a6b1591",0,20,18
"1","91c7726b-3dab-49c4-aad3-31fbb3cb74d2",0,0,0
"1","3d24a58c-ef37-4268-b29a-d113a00da942",0,0,0
"1","c298d081-1003-453c-a781-82a6ddf23a1d",0,0,0
"1","b1a1ff37-2755-46a1-83a1-0c3383f27fe2",0,0,0
"1","9ac15c61-6180-4233-85f3-071f8e3e7a13",1,59,57
"1","55e51bd5-8946-4d47-b710-40c1f69f0032",0,0,0
"1","0563528b-2477-4948-ac20-ac3b94caadd2",1,60,60
"1","810069f0-b2b4-4d11-97d2-34be657c9061",0,0,0
"1","18b7c11a-2ef2-469c-9493-0210e707af19",0,0,0
"1","2a926ff1-0f3a-4f9a-9626-8022868a47c5",0,0,0
"1","7a82f1d4-5607-41f6-bc7b-d57dda05e4fc",0,0,0
"1","42718278-ca21-4a5e-9086-8b8a137a553d",0,9,6
"1","854bb3c5-ecba-49bd-8182-9556f804fdd1",0,0,0
"1","ca81dbc6-1c5a-45a2-b623-804c4d9ccb8d",0,0,0
"1","bb79a76e-2341-4683-a5e2-81c6c6c3f9a0",1,18,18
"1","2360f7fb-9c37-4d71-8c2d-a4c61b68d168",0,0,0
"1","ae6772fa-b958-40a9-9d72-d33a8b6bfcde",0,0,0
"1","820fe2ca-8262-439e-b126-ef8fcdaacba1",1,60,60
"1","991558a0-325f-403f-8e59-c1c9a15bd5cc",0,0,0
"1","5e6176e2-b8a8-48ce-bf01-1e8944d225fe",0,3,2
"1","83b74b08-a2b8-4c8a-871c-e6622d481f59",0,0,0
"1","7b213b6f-a8e3-4529-9b05-ba6e5aca49ea",0,0,0
"1","32e6e3d8-93a1-4644-8a2e-f09691188956",0,0,0
"1","eeabcf6b-e8e7-4c80-93a7-f9217a4ab5bd",0,0,0
"1","3bda398b-a6b3-4ac8-a924-e367dd23edfe",0,0,0
"1","6d1a5b36-219b-4bb0-8e97-c46f27db6b20",1,60,60
"1","31af4d7a-ccbc-4a4d-8eb9-9307c61f8d3a",0,0,0
"1","469eb20a-74d1-4fc9-a94a-40faf4382d88",0,11,10
"1","e1b7bb94-fc15-4f45-82fe-64b59a073640",0,0,0
"1","24ab35e5-71fa-450d-a7ca-6a6a18b5deae",0,0,0
"1","b10b68c8-4d21-47a0-a436-9809996f2424",0,7,6
"1","645ffda4-6e37-48cd-885b-5a5aed82e93f",0,0,0
"1","16d97f3c-f821-4ff0-9ecb-590027c4b0c5",0,0,0
"1","c961bfa4-7760-4ecd-9fd9-2ebfd2ce3f91",0,0,0
"1","a9f9df12-5af1-4fe6-a80b-3e7b00812d78",0,0,0
"1","1f194b71-dbc7-4455-940e-ae1018418300",1,60,57
"1","69fcb0b1-6a46-4c2b-a927-9d9e8d00b519",0,0,0
"1","162714c4-9fca-43d5-a600-e04ea56b070d",0,0,0
"1","0b9245f4-1f58-4b8d-849b-f529cc0668bf",0,0,0
"1","281f39aa-3e96-450b-8067-986aadc32b5b",0,0,0
"1","751a96a7-df18-4d58-b3fa-9bf33b6d86ce",0,0,0
"1","91d02983-b76d-4b02-8e3c-5b4af1879d2e",1,0,0
"1","2ac91833-6376-49b2-8eac-571b82228e14",1,60,60
"1","0c918052-f478-4880-9cef-51344793dbfb",0,10,9
"1","3ad5f29a-5f50-4bc1-a7f2-c15ac7b89859",0,0,0
"1","db3116f2-8ce4-44f8-866d-956b0c784814",0,0,0
"1","f1fbad31-2e42-4fad-b01b-a31b94b26be6",0,0,0
"1","c5528769-1bc2-42b7-871c-15f69b638b60",0,0,0
"1","272b068f-ef15-4306-ad0c-56708be5b017",0,0,0
"1","bb9240c5-f9ea-4c70-8a4e-da39b22749af",0,0,0
"1","637d4a2b-14a2-4b10-a803-56118c86c769",0,60,59
"1","7acce88c-9970-487e-b2a7-6665603cba28",0,0,0
"1","6ca3d138-9be2-4731-8552-d016a17db302",0,0,0
"1","0770b0bf-73d8-476b-befc-e7afdee27888",0,0,0
"1","6e90176b-28b3-4d1c-84a5-623401a4a765",0,1,0
"1","eb3b13e5-1912-4777-8fcd-30ef00bca022",0,0,0
"1","b1ea22b1-0a59-418e-a247-c2d30d17f6a3",0,0,0
"1","cf5cb1aa-4380-4443-906f-df3cbef257ae",0,0,0
"1","103512dc-09e6-46cc-a0a6-4436e05f6b24",0,0,0
"1","93fee157-0392-4391-b522-1a6ae0f2ed0b",0,0,0
"1","a6c23761-048b-4e43-b2b5-ff21e64a2536",0,0,0
"1","80961811-0c94-4ca6-836b-45e7f5dc868a",0,0,0
"1","99013934-4d53-4258-96da-16aa26594bc0",0,0,0
"1","ca426267-f336-4bc3-b3ca-01a2d326a0ba",0,20,2
"1","7a184522-640e-4719-a82c-40e01a0dc59b",0,0,0
"1","2318a41d-8129-4307-9891-d87b2935ffd2",0,9,9
"1","c6ff04b0-de21-49b6-8e6c-b29e3f5a816f",0,21,20
"1","567ab688-1e73-4733-bda3-8b3363611380",0,0,0
"1","16b28993-e94f-46b9-b5c9-f60f9274d51c",0,0,0
"1","0882a73e-9249-4ceb-ac7b-86646506f3d2",0,0,0
"1","3bb19b08-c034-4b09-bcac-1822f9e2f4fa",0,0,0
"1","fc05acc2-804f-456b-bc18-08a9ee4aef9f",0,4,3
"1","24add9b3-b7e7-499f-b791-19f340cc3163",0,0,0
"1","be36b2cd-da01-4df5-87f8-dc71a346e505",0,0,0
"1","f5aa5c6d-06ef-4bb6-8281-b9ff08a1194f",0,0,0
"1","b8b5ffcd-ddd2-4cce-a33a-1d037c2e7810",0,0,0
"1","325a2300-4f78-4253-aa89-8b9152092ebb",0,0,0
"1","98671dbc-fce0-4e28-82d2-57b81cd23c7a",0,0,0
"1","70e9caa8-40df-4a31-89f2-d56588a9de96",1,60,60
"1","7e0d9251-835e-4d3e-9684-36e99a2992ad",0,0,0
"1","5d82aa98-b2db-4c43-9bfa-1959b39d3e77",0,0,0
"1","03419599-c7f8-4e11-aa31-e6dbbe366853",0,0,0
"1","15b2e22c-fa2d-41af-a72e-c3a0cb29a997",0,7,6
"1","4a02faa9-7de2-4060-9da5-04e33352f3fc",0,0,0
"1","2e8439b4-85fc-4ac6-b090-80b823f5e288",0,32,29
"1","db92c76f-78df-4f98-b309-f85269ebe762",0,0,0
"1","8be97970-fb1a-49e9-8f85-72bb56a0b69e",0,0,0
"1","aac638b2-8ad9-4c7d-a32b-d0766c8a77ed",0,0,0
"1","db65d9bb-9c9e-402c-a2d8-351a954ea803",1,60,58
"1","3e2644cd-3732-4401-9092-b642c1ad1054",0,7,6
"1","64e9ce0a-4091-4711-b074-8de2bd0d295e",1,59,59
"1","bea98795-fc06-4063-b6c7-93563505bc8e",1,60,60
"1","dca05025-8805-40fd-bc63-1615f36463bd",0,1,0
"1","37f32875-3f4f-4d66-9c08-14401b4aaa02",0,23,21
"1","9731b6ef-3b97-4505-a03f-597399a4892e",0,0,0
"1","72540c6a-b6f8-44a3-a742-bb03545b94bb",0,0,0
"1","51122b83-ead3-4043-92bf-47c346809269",0,18,17
"1","122761a5-1825-4ae5-9d50-68c336ccaff5",0,0,0
"1","292dccd3-fe45-4446-8d89-99b0386527e5",0,0,0
"1","bfbca6f1-0427-4c19-8ec8-4bd83ca72f3e",1,60,60
"1","2da6210e-bc10-47ad-9dd9-3a37e21c7956",0,0,0
"1","e11b1f31-1a22-4087-8aa8-fbd51f370cea",0,11,11
"1","44f802a8-3b83-48d4-b0d0-a8afe44f30e8",0,0,0
"1","33466b4a-b0ba-4064-8bb5-0c6ca456c37c",0,0,0
"1","8eac1429-ae5a-47bd-9c12-7303cd823a09",0,0,0
"1","e2cfa5c6-9190-47f0-ba65-80406a6f6374",0,36,35
"1","39037035-4fe0-4573-929b-af8d0551fe07",0,0,0
"1","b0abc423-706c-423b-8031-7aa38195d560",0,0,0
"1","7a018831-db7b-45c1-8071-eb2488037441",0,0,0
"1","c3908959-d4e4-4fa0-b9ec-e744384940fe",0,18,18
"1","764da559-e8d9-4e74-891b-886c90878ad6",0,0,0
"1","4d4390f3-d233-4f97-84cb-5f37cd9278c1",0,0,0
"1","15a0ca9e-c91c-481c-9342-5981ad91a5de",1,60,60
"1","ece5052d-1c4e-4cfd-8f0b-e8581d40d418",1,49,49
"1","991380a2-aeec-462b-bc86-8d23c5a90368",0,0,0
"1","c4212361-9ddf-4f1d-9bae-033fa989afb6",1,60,60
"1","af2d88cf-4237-40d6-81e1-565b0510cb2b",0,0,0
"1","a5a9beb8-7a2d-48d0-ab32-b78dcac0ad4d",0,0,0
"1","adfc2358-6ef1-47cb-8e50-3bfd95ac4413",0,0,0
"1","2ba8da8d-2643-4286-b299-1c86998bd000",0,4,4
"1","08373bb6-4fe5-42e8-add2-0a03863cc98f",0,1,0
"1","567dd7f8-c42e-48ff-bec8-3e56175440aa",0,0,0
"1","d929a765-ea27-4354-888b-b5de7f54e309",0,0,0
"1","84f12e74-d728-4b16-bcc3-9251918af7cf",0,0,0
"1","1f6d06dd-059e-4335-ba5c-281c69bdd966",0,16,11
"1","96b4d724-7021-4caa-a323-46ec9aa343a1",0,0,0
"1","19f13c5f-a954-494c-8196-7cb5c9a9cef2",0,0,0
"1","98c4c51d-77b5-40cd-855a-1a0d4a11e303",0,13,11
"1","d5e74c63-a63c-4a84-b3f6-b73eccfb0f33",0,0,0
"1","0d899865-8541-4489-9efd-6396bc2e6a76",0,1,0
"1","b7f1a2a3-8977-4057-a6df-d88a04b1ebf3",0,9,7
"1","a495b0e6-400e-4a7f-b628-23570bd87b62",0,0,0
"1","a81f5944-bc08-49c5-a61e-1e321137c131",0,0,0
"1","8d1b9d22-7ccf-4622-a78d-2641b04ab476",0,0,0
"1","0621649f-51b6-4caa-a645-d3f8161db68a",0,0,0
"1","7144d026-3ac1-4ccb-9553-b7515d6c822f",0,0,0
"1","8879d564-675b-479a-bc0b-7e83464dde36",0,0,0
"1","6fc93000-806b-415b-ab1f-7d7037eb2f8b",0,0,0
"1","a529e906-5f7e-4c1e-8d2c-1aace12c9dd2",0,0,0
"1","71c036eb-2058-4312-906c-26044fde67cb",1,20,20
"1","0a39ff77-e610-4a36-8ce0-c73418d690a8",0,5,4
"1","228ad276-98f4-4c13-97a7-cf39b9fd4dbb",0,5,4
"1","f93f4cb6-07e0-4197-b144-2854bc16a39f",0,0,0
"1","0d4f4cbb-89d3-4555-a563-e9c5809f17a8",1,60,60
"1","1586aedb-7ecf-4eec-866a-77c2ad752f14",1,60,60
"1","2215a4d8-b33a-45c4-b17d-292ce387fcfd",0,0,0
"1","1575d11f-6af8-4288-8e8f-4368b92e4173",0,9,5
"1","fd7dd526-c29e-4aab-8cb3-5167ff81b8a6",0,1,0
"1","219f6b56-030d-48e6-80f3-afe659e61ad3",0,7,7
"1","6f571cf9-dd41-40f2-bcd0-fd0088f22cf9",0,0,0
"1","f18b6d30-970d-4e17-be9e-653c9092bf8f",1,60,60
"1","7c0a78ce-3223-42ae-a0b6-7656d2f7767d",1,60,60
"1","57760670-a532-47ba-9160-5b4b8655d259",0,0,0
"1","06254d86-8e04-44c2-8d12-51f839f7a8c3",0,20,18
"1","5840e44e-16da-446a-a052-dc7a1d9d163e",0,0,0
"1","f1446a58-5a52-44d4-a372-c40309c8606d",0,0,0
"1","f9d08c37-bc8a-48b7-9373-1d6274e0b16e",0,0,0
"1","5b4a1a71-fe78-4fc7-b622-f204a2cc2774",0,0,0
"1","588310f2-63b4-4081-93ab-7b7d8a89c818",0,0,0
"1","92dab8c5-212d-4843-9100-c2ebaf8dcbf3",1,60,59
"1","642df2c4-7c83-4699-b6eb-78e298db104c",0,0,0
"1","f25d184f-ca73-4245-a826-1903686099e3",0,0,0
"1","89f7a3b2-65c5-4250-b3e4-9ae435fa91f1",0,0,0
"1","b07b4bc9-6afb-4fe2-afae-031e95280c4c",0,19,17
"1","42f81f18-1846-4955-a914-591f8056e4f1",0,0,0
"1","77ee40b1-4e8a-4949-afd9-a4930ecf5686",0,0,0
"1","0c216a92-5c55-4639-9823-1126bd837e38",0,0,0
"1","938ab459-e36f-49c0-b24f-b29b3dea93bf",0,0,0
"1","1ea98a0f-2f30-4b6c-8792-cb3ea079c217",0,0,0
"1","bedbac98-4ced-429d-80ce-d6a85b427031",0,0,0
"1","13db480f-4a6a-4f81-a85f-a53002d8f692",0,0,0
"1","55a16ecc-62ee-4093-a2b9-9ec2d206ced9",0,0,0
"1","17396700-f480-4e6c-be73-f84f119b8471",0,1,0
"1","c561c99c-4762-4946-8773-04a2bbee1ec6",1,0,0
"1","c12cda18-fcf9-4650-aafe-7238b7ba6dde",0,4,4
"1","5b1e9b8a-cfdc-4da1-9e3b-2a567c21d6f8",1,60,60
"1","89dea052-933d-4f0b-91ca-854fc1a6963a",1,17,17
"1","b76f11b1-a8da-4f14-918f-4c882d1c9a98",0,0,0
"1","15e9c730-4915-407f-ae3f-529c34b92605",0,0,0
"1","123ad085-e311-4cec-b2c5-d014aed42ba7",1,60,60
"1","8dcf52ce-fa04-4aa1-a1a8-fc391f17620c",1,35,34
"1","6796b878-001d-4b06-9db8-088c6b289fcf",0,26,1
"1","d85ada23-1812-4046-bca8-865fb7c7e667",0,0,0
"1","235ae657-fcbd-4937-aacb-aa158bd4e613",0,0,0
"1","a9947ac8-8b5c-4319-9bd1-afd5d23d4b66",1,60,60
"1","65f84421-227c-4025-beab-2b0b0590a20c",0,0,0
"1","09c52f8f-8f28-44e5-a267-7c2278fc2861",0,22,19
"1","735a1cce-7691-44ff-b898-a768770581e8",0,0,0
"1","84aa8706-d8af-4e84-930a-8e129341e773",0,0,0
"1","b0d6b150-bab4-4e58-a6c5-f3996b8d4d16",0,0,0
"1","32848563-cd48-4cb3-977f-f8913af1fb8e",0,2,1
"1","e7d75ced-3129-409d-9a01-01ee0f6758e2",1,60,60
"1","07da73a1-c2c6-4b78-be2c-fbc61c062b6e",0,5,1
"1","5347f860-ff6c-48fa-abb5-47854fe5a132",0,0,0
"1","3b0f1a0c-32c3-4691-9919-b38f43769d37",0,8,0
"1","0d2a0f8c-b653-42e1-ace0-2bd80c1fb735",0,18,16
"1","0b85063e-f9c7-4788-9097-4e7b3eebc9d4",0,0,0
"1","215e550a-effd-49ee-93f3-acebeb383d17",0,0,0
"1","b078d132-2db7-4fc0-bb82-6ae4b8c0d6cd",0,0,0
"1","f69f4fdb-85a1-46a7-8c87-15b0134697ce",0,0,0
"1","edc1772f-73e1-424d-a838-5eb0c30a86e9",0,0,0
"1","a45016d5-caae-4c4a-b1f7-cef13d80521a",0,0,0
"1","3192f4eb-7325-423c-82e4-31714bd875b7",0,14,14
"1","41746d07-9dbe-410d-a4de-9745cef18c90",0,0,0
"1","9ada1ff0-40e9-4c1e-b51b-b73e179a42a7",0,0,0
"1","aefe77d1-b168-426e-8ba7-ba6d0ccaf599",0,0,0
"1","102f352c-b90c-49be-91c6-758002644f66",0,0,0
"1","7ebdea02-5276-4e7b-bcd7-9242e758c9ef",0,1,0
"1","a4f17dec-324e-4c0f-aed6-c5bc195625e4",1,60,60
"1","c8b5df1c-9fee-4d8c-8194-7040b7a4ac4b",0,24,23
"1","b7128a0a-d514-473a-8f6b-603dc522ba01",0,0,0
"1","b05c5a35-6040-4a36-bfee-08dce38621bf",0,35,34
"1","7810d7f6-e98d-452a-9589-22090b177050",1,18,18
"1","87313c0b-7512-4a90-9a32-d13fa09a7483",0,0,0
"1","985418fd-28c1-471f-b248-e06eaef4ac5e",0,0,0
"1","31be33df-f203-4be0-b51b-ba4cc89dfc6a",0,0,0
"1","23742190-5c5d-4079-a969-68c866547d2b",0,13,13
"1","c3bce83c-689b-4d1a-9318-9a56a47539df",0,2,1
"1","1cc3b3cd-8766-44f2-ac63-1d215ac72ad2",0,13,11
"1","9d468ce7-3e30-41f7-b035-67bfb9baa9f5",0,0,0
"1","a216dc11-ba0f-4ba8-a928-503dc2777131",0,0,0
"1","c7f9708f-a564-4151-96ca-b919af542e88",0,8,7
"1","065e74a1-07c7-4720-b57e-e5a212affc28",0,43,39
"1","81972e4d-9abd-464c-b66d-6465f083e998",0,18,18
"1","8c96f9e1-b004-42be-9c85-b296845255dd",0,18,18
"1","f88957de-dc6e-47b7-8d70-4a9f0403aee0",0,0,0
"1","145f126a-4ed7-40fd-aaa3-d9ddd5e75f2c",0,0,0
"1","55cc5846-8fc5-44f1-b35e-4be5c0f00369",0,14,12
"1","e5c58c5c-4a7b-4760-9a63-e9700f395495",0,0,0
"1","da37d977-fedf-430c-9643-2320a0a7eab3",0,0,0
"1","41245508-546b-4881-a8d5-91bc311e3a95",0,0,0
"1","e549e76f-4992-4e77-ba3f-69ae07542260",0,0,0
"1","926fa707-f6ad-46b0-82a9-bc0c884859c8",0,0,0
"1","3517c710-8a9a-4189-a1f7-15c3393f0be5",0,0,0
"1","3719823e-655c-4a1f-8f15-cd5ce833687a",0,0,0
"1","a2f59d68-b3a2-48b0-9daa-b8c94cbeca3f",0,0,0
"1","65d752f3-dead-45cf-82f4-e2b003bd4f69",0,0,0
"1","1423655a-3406-4b9c-9d56-7d85195fc977",0,7,3
"1","e18c9955-38ef-44e6-b315-6314ef750a49",0,15,15
"1","a1ec09b2-0eca-492e-9b41-c7cc7ea8f8f4",0,16,15
"1","c1a96753-913b-400d-a8f2-d05a566847c0",0,0,0
"1","fefba671-cd1e-40d4-9612-313369fefa80",0,16,14
"1","6169a7d9-a63a-4de5-b9e2-02234cab93af",0,0,0
