"run","learner_id","steps_visited","steps_completed"
"3","9e9d9a12-475c-4d2a-acc6-19d41d3c72bc",38,37
"3","9ea89a41-713f-4ae3-a7d9-434cce796d1b",3,2
"3","9eae3a60-52cc-4006-a252-50339866c1d0",42,41
"3","9edebb89-1698-4bb1-b9c1-c84b62bf1ec5",10,9
"3","9ef2626e-4174-40e3-a212-899413bb5b19",21,21
"3","9f202e25-1857-4040-9761-b94e81ac043f",1,0
"3","9f310aa7-5d50-4e33-8834-d9ca6b622013",8,7
"3","9f4017b2-1410-4e5d-8675-d73a3ce5fd1a",3,2
"3","9f444d8e-b92e-4ac9-8a85-8017c48cd18c",17,0
"3","9f714736-0d41-482a-af03-62a839a33400",61,61
"3","9f7fcf95-29bc-4adb-82ac-03f2f60c1db7",61,57
"3","9f8ed8a1-b7cf-43f8-a22c-980590803cad",1,0
"3","9fd4d5c0-fa48-4852-8e4e-053f09b0e985",61,61
"3","9fdb2482-14ae-485e-a3a0-4ebf3913d0a8",1,0
"3","9fdc2935-da7a-4180-8253-e2b2f2f8606c",3,2
"3","9fe08583-0e6c-4c98-b3ee-a371cc77eb0e",1,0
"3","9ff942a1-8d80-4f9c-8256-47277febc0d6",5,3
"3","a09b1063-3948-41eb-8e36-edcfb65986c4",1,0
"3","a09b1e15-a713-4208-acfd-c6e1db6ed0db",5,5
"3","a0ae6393-85ca-46fe-9b73-56f85c5cb5a2",1,0
"3","a0d3ba93-6166-4504-8b81-a99f5ba0f318",61,60
"3","a0d7d381-0880-427a-9eb4-93261c1f5a8a",9,8
"3","a0ec1997-0f1d-43f8-af8d-e48c078e9d1d",1,0
"3","a12e991f-5d8c-4260-a4e9-a6308c98a1f5",14,14
"3","a1319245-7d8c-46f1-b182-ba6814b2653b",1,0
"3","a16844b2-5ea0-4a89-84cc-8ed8ca46322e",1,1
"3","a17be0e4-7dbe-4a8c-80b2-0c232aca345a",1,1
"3","a1c3518d-84ef-445c-a5c0-9ba329a7d502",9,8
"3","a1e4c17e-9d03-497d-9936-3da7bde912af",61,61
"3","a20104bb-f76b-44ee-a9ae-2170f35faf81",1,0
"3","a28687b2-608b-4a45-9984-69d835942f47",1,0
"3","a2d3e358-a2b3-4de8-99fc-1099d3fe6adf",12,10
"3","a2e3a8f7-5eaf-42ba-a9fc-5c19be43069e",16,16
"3","a2e7f54f-9617-4cd6-9a8e-1a87332772e7",1,0
"3","a3753988-0195-4acf-ad11-7a63fcce00ed",1,1
"3","a39d2f11-2f28-40a2-a515-644c4450623a",1,0
"3","a3f80f2a-db3f-4c2f-91ab-039b8f8514b4",56,56
"3","a405639a-9584-4acf-b1de-66481598d683",5,5
"3","a418926b-6930-470b-92c1-4ab2657a8522",1,0
"3","a43cdf21-b8da-47db-96a7-931145fb45a2",1,0
"3","a43f06c0-3565-427b-b464-8c5777abafe2",11,0
"3","a45f99df-3e86-48d5-bc8b-05794bed9a86",1,0
"3","a465bc3c-13a1-4d25-a2e2-c22f75e768d5",8,7
"3","a4859c98-573d-4fcd-be09-b9ade262cd7c",1,0
"3","a4a1c150-43d2-4e78-8d25-0c3c08b56599",61,61
"3","a4c48ee5-aabb-40c7-987e-3a44be80174c",61,61
"3","a4d06f47-8456-4732-a4a6-6594bde053fa",61,61
"3","a4fa6f89-a596-4d00-9397-420a348c398d",2,0
"3","a4fcdb29-45fd-485e-9d6c-269441cf646d",5,4
"3","a5007db5-82af-4a8d-ae65-fbc2ec1a8dfb",4,3
"3","a513fbfb-9d31-4b93-9436-ad935afc4276",1,0
"3","a52eec82-7578-4e5a-8ed7-24a397e10a7b",24,19
"3","a5522493-487c-4b6a-bbbe-a6a6988713cd",1,1
"3","a5525153-c177-4904-aee8-84d1c167f234",3,2
"3","a563b0e3-46f2-483c-803f-7995df3d1b99",3,2
"3","a5667831-2a63-4406-9bd4-b4ee5bb8cfb5",11,8
"3","a586a220-48b6-4b8f-b538-4e8bc07c5e90",61,61
"3","a5ac9584-c364-4dd7-ba30-e9af4a982354",1,0
"3","a5e8ea37-08f1-4170-928f-776223780a26",61,61
"3","a5f4a3ae-374c-4702-84a4-5dfec45e7897",3,2
"3","a610e82f-84a9-4f05-8af7-1265a8be9fde",3,0
"3","a63a770b-3ee0-445f-9c7a-3eac4bc7a673",19,19
"3","a6599881-bc96-43b8-8be0-815696737f8f",1,0
"3","a65bfcfd-a980-487b-ba36-e03a0af436a1",3,3
"3","a68709a6-c8ef-4bed-93e8-d176cc21b347",8,2
"3","a6923ae2-6e57-410d-95d4-df0cf75eebd8",62,62
"3","a6afec3a-e82d-4d0b-a77f-df6d13c6aca0",6,5
"3","a6d02a6c-642d-4872-85e6-6f94b78d6fbe",6,5
"3","a71510a6-7335-4f9a-a449-071474fe5495",4,3
"3","a7167557-5f69-4143-b508-51454c2fd641",61,61
"3","a75a4aff-9755-4351-bc06-aab3ae862457",1,0
"3","a776bb77-20c0-40ce-91b6-53c688b522d9",62,62
"3","a78426b7-59f9-4324-a804-4e4494ef7424",1,0
"3","a78f6553-f392-4ca4-bf80-7243e0b42986",61,61
"3","a7a75703-ee90-4bd4-905e-8a2cdaae6f81",4,3
"3","a7a7b214-f9fe-460f-9d28-71c464621391",2,0
"3","a7ed164b-5f37-45e9-a5e1-1ba3b833b712",19,19
"3","a80689cf-b80d-45c5-ba52-437f4481898e",1,0
"3","a8101a78-015b-4a64-a1db-2c23723d9740",61,60
"3","a83188e9-ca65-47f0-b7c6-9e260c49a547",7,6
"3","a860f516-7c14-425b-9fc0-6bf15f84b1fc",1,0
"3","a8730631-b01e-4402-8cd9-11137821431b",1,0
"3","a88fc3de-af44-4126-ba82-7615a1ed4e46",1,0
"3","a8a1353d-2ada-4025-a117-9da4345e7018",1,0
"3","a8b78be7-3d61-4aa4-a6ba-e9db41bd3c4f",41,38
"3","a8c5ba55-e013-4a40-8636-fb1877bac423",14,12
"3","a8db516e-98ca-4ba3-ae67-c0bd3babca9a",6,6
"3","a91d72bd-4c8f-4983-a438-4031503aba95",10,7
"3","a963044a-dd94-49df-8569-773e2da91b72",3,2
"3","a986cc19-f508-4552-a918-681abf06b770",1,0
"3","a99bd1db-3ff8-44c8-9045-aad416425215",2,0
"3","a9a1264b-e9bf-4a88-a994-79bf11c5fc09",13,12
"3","a9c9df82-1084-40b3-acc0-0f6a0d3ee435",61,61
"3","a9d89973-4164-47be-97b1-b7bd4ec044b4",56,12
"3","aa3d85fb-49ae-46d2-a2ff-5878d0db1587",34,34
"3","aa53317f-058f-4ae6-9148-ebfbba2cab8c",61,61
"3","aa5d3a04-a89d-4ce9-844d-9b2663c6e33c",61,61
"3","aa5f1665-ac96-4fea-a80d-b2946b978cfd",59,0
"3","aa8cae44-bbd7-409d-b005-20c2d16d518a",3,2
"3","aa9bd408-d855-44c9-849b-a5b11d9bc3ec",2,0
"3","aaa83962-ed1e-4371-a9d8-6674b09abe91",1,0
"3","aaa91c1f-e3f3-453b-a756-1564c3238617",1,0
"3","aad29c88-12c2-4344-a428-26ae2bb6df09",1,1
"3","aad4e903-ac84-4c38-a0cb-a382f98206a1",1,0
"3","ab15713c-4ac4-49f6-b583-9716f2c7e2cb",4,3
"3","ab537652-c053-4805-b8f3-6454b0632f94",10,5
"3","ab6a5e3e-f2c2-446f-a68d-f913682db3bc",1,0
"3","ab71a474-0f22-4aa1-bab9-2c26af50980d",1,1
"3","ab7b3ac3-12c3-483b-b3f4-eb9b3bbc478a",19,19
"3","abb7e998-9f50-4d4b-b674-c4fe1850afd6",1,0
"3","abb8d417-63db-448b-9a3e-fe0d4685c19b",3,2
"3","abc382cb-5e55-45c2-bf62-78a8b1b18761",3,2
"3","abef4790-ac49-47ab-b3fc-b464f947bb2d",61,61
"3","ac20202a-6c1d-4d6f-94f9-f97f3359c28a",61,61
"3","ac305cb3-daac-4cd1-b472-7265707fc523",4,3
"3","ac76d6d4-932a-46a4-a5af-c068a46ae816",61,61
"3","aca15f50-0bb1-4eba-a240-3f96751e56cd",14,13
"3","aca3e6e5-41db-4e3f-ad78-4e1a6a975f57",1,0
"3","acbc7b6b-0c0e-4ca0-af4a-87609927a012",1,1
"3","acca52cb-c2d2-46b9-af21-26825f993e56",61,61
"3","acf59357-28f9-4528-998b-548817e38b13",4,3
"3","ad09fbf4-c223-4579-bd12-f5082a98f20f",1,0
"3","ad120ebf-2b03-4631-a37f-43501c272045",11,10
"3","ad33305d-3a22-4ea0-b31d-96eaf450faba",62,62
"3","ad4a3395-6123-4772-a6dc-ad9f10e74418",61,61
"3","ad604eb9-f280-4881-a776-b48d4ddaf1e7",4,3
"3","ad8cfcba-0204-4601-ad13-b8ed37830ffb",61,61
"3","ad9187d4-26f3-422e-936d-929a2715f261",7,5
"3","adb7df0a-7a33-42d1-9dea-7d2d406cde8b",19,19
"3","adbee856-6312-43ef-b00b-62fa7f245ada",1,0
"3","adeac7e3-17fc-4aa6-8f0b-813b56dc96d8",7,7
"3","adeb7948-090d-4c43-b238-bec619d3fa77",9,9
"3","adeff472-933e-4c27-9a6a-fdc92f0abf02",27,27
"3","ae0d5486-70cc-4aa6-a0cd-638e58cdf522",37,37
"3","ae1081be-6978-45c2-9735-3d5e990e9042",1,0
"3","ae2e112a-b130-4e0a-b8dc-cb8eb825af55",15,15
"3","ae4c1068-3314-4a2e-a2f0-2671508140d9",43,43
"3","ae52d578-63d3-4aa5-827d-0d64b200dd21",29,28
"3","ae62ab61-01f5-4d07-ad25-1bf2c7fa2b74",62,62
"3","ae6ac8d5-8ce3-499c-9784-44c65dbf6782",2,1
"3","ae85a848-22a8-4428-bacf-8c4e0b444208",6,5
"3","aee463cc-af1c-4bad-9aa5-62e6fe8fb226",3,0
"3","aeebfb38-08e5-4601-a8c5-e38563f56236",1,0
"3","af213357-fa18-46e0-955f-487df6015013",3,0
"3","af38e3bd-f5f3-463e-b125-2916714545cc",61,61
"3","af3ab70a-b731-4a90-8fd1-58767a6822a1",1,0
"3","af550c4c-b72d-4262-9af3-b9a50025406a",1,0
"3","afae304e-948e-46a5-afa8-7e574d1fbb56",61,61
"3","afbd11b9-3dc0-458c-a483-11cd95769b4c",1,0
"3","afd1e80e-1076-4b72-91ba-b27635a523e1",19,19
"3","afefbf82-391d-44a1-9131-a659062afc93",1,0
"3","b030e8c2-3895-4aec-ad69-fa0b6847acf6",1,0
"3","b04841d7-b40d-4012-8809-67ba31d9078d",7,5
"3","b06426a1-db15-434e-8f3a-27b1054add16",4,3
"3","b076485c-75c3-4b9c-bd37-511a44d3d38c",61,61
"3","b0a72f09-4b71-476c-b5eb-5def759ff1ab",1,0
"3","b0ae1b39-1ad1-40ab-87ec-59fd42bd690f",3,2
"3","b0c70e7e-bb5b-445f-8ccd-0fe7525974e3",62,62
"3","b0cc7fea-1947-4ac7-9eb4-064c29e45697",1,0
"3","b0d3d00b-0acd-4403-a34d-94ef64f4da91",62,62
"3","b0f3b2e2-4443-40d3-9fb6-7a2b82c83ddb",61,57
"3","b0f99739-e6b4-4d99-b1b2-e2b0a4ee1021",1,0
"3","b12095da-01d1-425d-b41f-424dde494cad",19,19
"3","b12f4359-0110-4b72-b781-9569ff577075",1,1
"3","b14dac64-67d6-48e6-bd39-8c6d381913b2",1,0
"3","b1741ee9-b298-44c8-95b0-e6a0326f1f95",32,20
"3","b1821cd4-1971-43bb-8c47-0343d74b0a92",61,61
"3","b18ba6dd-c087-48d2-8fbf-0fd1ea5af6e4",62,62
"3","b1944258-a4af-4eab-8270-e6beb39dc042",4,2
"3","b195b8c5-816b-470e-a28a-81402cc9311c",30,25
"3","b1962cf3-619b-47d7-9601-6a288d73bb04",61,61
"3","b1a55db3-4550-410d-9ce4-c1a3e92cc274",7,6
"3","b1b717cb-be86-455c-8104-4641e7c8072e",1,0
"3","b1bc1cb2-014f-47d1-bcfa-0037a3bb301f",4,1
"3","b1cf005b-ac31-4601-9d27-b786ae2486a1",1,0
"3","b1dc7e82-5ed1-4a5e-8489-35abae8223a4",1,0
"3","b21d24a1-c31c-44a9-88d1-e4157307af91",2,0
"3","b222f474-4479-4094-9d5c-b51ee9579fce",39,38
"3","b230ea9e-0b1e-45a8-865a-3148c9018f57",61,61
"3","b25a0fdf-0dbd-4375-9f40-1e58421584be",35,34
"3","b2bc4d98-4fc8-4517-885a-f037b8d0da7c",41,40
"3","b2d79ed2-27ec-4485-a46d-e778306f5e5b",4,1
"3","b2ea04c2-4f2d-4dea-b095-728d4de35e40",61,4
"3","b2ed46b1-d93a-4f2c-bd5f-20810bb8d0bc",61,61
"3","b3083f69-ad0f-4ac3-87e8-65b1b4d947f4",2,1
"3","b30fb2e5-521a-4b9e-a605-2859f6435e6c",2,1
"3","b3123cfb-9e6f-4981-9b04-94bd5123ae2f",5,4
"3","b3373138-3424-4476-a0b9-cf944a0c0ea5",6,6
"3","b35a3c85-0c41-4229-ab18-805d479a0da1",14,13
"3","b35a87fb-867c-46aa-a05f-d8683743bb5a",19,1
"3","b3703df7-5d6e-44dc-a8df-c956c52ccc9b",34,33
"3","b3b040f9-60c8-4cc3-94ad-fed5032473ad",2,0
"3","b3b21027-8055-4309-ba0b-c5b3d78e32b1",1,0
"3","b3c64389-3a78-42f2-b95c-da982c73cf58",1,0
"3","b3fc00cd-8051-4780-82a0-a83406922314",61,61
"3","b40d2b19-1270-4af7-962e-44b265122395",61,50
"3","b4316398-bbd5-4da3-85c0-5b1ce93428ac",6,6
"3","b435b538-6112-429a-a5fe-793055ce1c93",1,0
"3","b43f936a-b98c-47f9-8a7d-e70e950b37ed",9,8
"3","b4591744-0849-48a4-85d6-8362a75344f2",5,2
"3","b461667b-b4f0-48f6-a370-1415e1a13319",2,2
"3","b493032b-9eb6-4937-80ae-c65f8d09dd72",1,0
"3","b499c282-703c-4ce2-8b0c-c57c768a2860",1,0
"3","b4a9f8a4-be8e-40ee-9db9-1c8b1bbaf40f",6,5
"3","b4c766da-5337-4e37-acd3-65239c30f2b6",5,1
"3","b4dab309-c537-41a4-9976-b4c2c791e59c",61,61
"3","b4f2e038-1e0f-4f27-bc43-a33550d6538f",61,61
"3","b52c3550-8a9c-47f3-a30a-9ce8aae8821a",4,3
"3","b5497cc3-cbb1-408d-915c-0952e9fcc5c1",61,61
"3","b5cb45bd-c995-42ea-a553-82d6b1d55482",29,25
"3","b5e086d0-077a-4370-9f9c-a0aa7c9ce483",1,0
"3","b60402ec-3f9c-4fc1-a951-e737d40f43d0",5,4
"3","b60c9285-0378-43ee-8df6-219f975e1e43",21,20
"3","b60dde14-9be2-4267-a257-eb3c54d65411",61,61
"3","b62a322a-79e9-43a7-af6a-8de1337e19a8",2,0
"3","b6639469-c827-4179-a9db-f9d126b181e0",3,0
"3","b66cb3bf-ebb7-45b0-92d1-4c9fcc4effcf",61,7
"3","b6830105-2684-45a5-985c-e098a9366f7c",24,21
"3","b685310a-7483-403a-93a2-929b70be88ef",3,2
"3","b6970a98-c77d-4177-b191-2fab3ed171ea",28,27
"3","b69f9e78-2093-4af4-ba52-3450b0898d2f",1,0
"3","b6a165ca-28a8-4f30-b13e-5284479f9d9b",5,0
"3","b6c680c3-ff95-4d1b-8d06-fb329cb2fb7d",19,18
"3","b6c76458-c3d3-486e-ad8b-554eeebf335b",8,7
"3","b6f3fe04-7608-48dd-b453-83ec1dbf1f05",3,1
"3","b74a3b62-53ba-4b23-a3fe-cc630ae2bd13",61,61
"3","b759553f-8fd8-4f66-8ecb-baa558341118",19,18
"3","b77a1364-c5e6-48cf-94e3-10e0204cb557",1,0
"3","b78b45c4-10fa-4790-ad9f-e1e909ea2143",3,2
"3","b7a15c01-7b0b-469f-bf81-4cff183a6241",1,0
"3","b7e0e9d9-e52b-4ebf-9691-21b1325f46ae",12,10
"3","b7ef97f9-b676-46ca-82a2-26fb849dc746",11,0
"3","b80bdfd1-6831-49b5-9f5b-e5ac544ccc3b",1,0
"3","b827d0c3-4996-4d2b-a1d7-39b86ebb77d9",5,4
"3","b8410c0a-290f-4110-9053-f5a5f8a843aa",7,5
"3","b84e9f53-e4f3-43d3-b094-968fa8db72bc",61,61
"3","b8891544-d37f-4463-a513-fdbd19cd337c",3,1
"3","b8977924-1a9a-4a3d-9ba0-4bad56b29efe",1,0
"3","b89b83d2-008d-4770-8563-9b0f406faca1",1,0
"3","b89b8737-ad0d-4215-b1e5-446f4ba2216e",30,30
"3","b8da6e8b-1ca5-4a55-afa2-998112a806ae",3,0
"3","b8e46f6b-0e00-49cc-9c47-8fb591f43394",9,1
"3","b90d6d03-a534-45e1-a4b1-7daeb667733a",62,62
"3","b917530c-3a7e-4637-9c3d-fee07288505a",10,8
"3","b94d41f0-5a79-4266-abad-40e809ced99d",61,61
"3","b969b81f-95c7-4989-b242-7c3200a70719",33,32
"3","b97785cb-febd-4852-9ec6-bb764f94912d",1,0
"3","b97d1eae-7ce5-4a92-852f-7d509999d24c",3,1
"3","b97f0a22-3a58-4ae2-b3d2-39abb32a89a5",1,1
"3","b9a5035e-76a9-4c73-8102-8a85edf2683f",34,33
"3","b9ed6f84-5c1d-4973-a9ee-2debd26b06d8",13,5
"3","b9f5624b-fc90-4c8b-b9aa-e57f0641e588",9,8
"3","ba27d360-60bd-4097-bb2e-27c945e9f169",61,60
"3","ba31a224-7b1d-4fa3-b668-babc649aaa82",14,10
"3","ba409a8a-80eb-4234-b246-4db77646bf26",21,20
"3","ba444fcb-f033-42c7-9f90-1d30af0d4bee",19,19
"3","ba533ce2-f047-463e-a80b-53f4c31a4cd4",19,17
"3","ba70d8bf-adf8-4c41-9de1-d64c31fa3248",6,6
"3","bada80b6-2445-46ba-b7c2-33be5f8ead90",5,4
"3","bae9014b-08a5-4d63-a053-1c521f8610f2",61,60
"3","bb1288ea-407d-4db0-a2e9-b3367050c0f1",61,57
"3","bb1bd4d1-b885-46c8-bd4e-d6c2cd3af2d8",61,61
"3","bb254439-f1b0-4391-a76b-4db36f528d64",8,7
"3","bb5f3546-2d54-4398-b6d6-dfaca8471152",17,16
"3","bb6d8599-8f8d-433e-9e3d-2c1625ccc18b",11,2
"3","bb9a0631-e863-44e5-8634-a87cdce34e47",9,7
"3","bbb59f78-10b1-4503-b2e8-a4d4b3f26adf",61,61
"3","bbbebcd0-b9a5-456d-b4c4-1e845c8497ed",2,1
"3","bbcb2050-575c-4979-aea2-cab69aa1c053",5,4
"3","bbcdbbac-25f3-43ed-a855-30177add6bcd",1,0
"3","bbe44fb6-57f8-4c0b-b6f9-a53e3a5a9031",19,19
"3","bbf2bbb6-0f79-43e0-b9c6-a3148dd7ea39",1,0
"3","bc501e7a-f016-4718-b5dd-c36dbc7b5aff",19,19
"3","bc5d1980-6ffd-4402-b71d-bccb809f0f95",1,0
"3","bc63aae1-f77d-4400-8b92-b133ca102499",3,2
"3","bc65e3f8-2944-42e3-8f94-0a2e9c815ab1",1,0
"3","bc727b19-8b85-419a-8730-4accc75fe631",61,61
"3","bcb48f5f-fd9d-46de-b67a-6078e25241b7",61,61
"3","bcd56858-519a-4421-97b4-7485ef54e4a9",42,42
"3","bcec61ee-5e91-42f3-9f9f-72689caebc72",6,5
"3","bd1adf2e-d7d4-4ab9-804d-2d83f3361c78",1,0
"3","bd68148d-0f8d-4bde-a32f-7f01d8952ceb",4,0
"3","bd764864-0bba-4074-a895-09a5d6591bdb",1,0
"3","bd7d8035-e54f-4db0-8582-77c3f0f6328a",61,61
"3","bd9c6737-e24f-4607-8818-7157ad18b4b3",1,0
"3","bda6e9e3-a09e-4f5e-b749-94e82d7a88d8",2,1
"3","bdc01e75-4dc5-48b7-aa38-845a1fd11e86",61,61
"3","bdca989a-b11f-42d8-b896-7315ab91ee31",2,0
"3","bdd97f6b-e69f-404b-a06a-1d2c01b212d5",3,2
"3","bde402e2-17f6-4392-9da3-5ee678b99a72",3,2
"3","bdf550a4-a2bd-46d1-b666-a05b81dda6a3",2,0
"3","be16c478-9e02-46b9-9619-c0af7cc5e400",3,1
"3","be501c5c-cb78-40ba-a47d-c4ddaedef4cd",9,6
"3","be57856d-732b-48d6-802a-0e5dbf84b8d7",1,0
"3","be60ed37-dfda-47d9-95b7-9024921594a8",61,61
"3","be78907b-ae6d-45f0-be81-a04f266b0183",61,61
"3","be959984-386f-4ce2-819b-6c3b845095dc",1,0
"3","bea202c2-341a-4223-b4af-b2f225b61232",3,2
"3","becd55f8-6e5b-43e0-8e30-e5659a966d97",61,61
"3","bed57cf1-c8c8-4c6d-b907-453903c03a97",14,13
"3","bede3607-4e34-4bb3-aa7b-df86241b0167",61,61
"3","bef08d9c-3b00-4a3c-a28a-ddcdcf97a4bc",18,17
"3","bf172ad0-ee37-488d-b993-60131c41df3a",2,1
"3","bf1d86f1-2bee-4fea-8d0b-b272706b04e6",3,0
"3","bf4b70ed-fdfc-4c47-ac0b-564477c88901",1,0
"3","bf55acab-dd5f-4240-b8a4-68e093b3f037",61,61
"3","bf56bd65-0282-4f04-a587-d576dea2f347",41,19
"3","bf6449db-dbf3-4b73-b9df-38fa610aa123",27,10
"3","bfa674f6-a935-4718-8590-047f8794b64e",1,0
"3","bfc787ee-c2b5-4f78-b2fe-bfab4e9adfc8",58,54
"3","bfd7ac05-d5c7-4ae5-940a-c5719f243538",1,0
"3","bff00e55-0a5e-4ad3-a517-73f2901b1c29",4,3
"3","c00a2186-4c41-4768-8bfb-906882fd0a2b",1,0
"3","c00d13ce-e2b5-4587-89d8-54d809317a16",6,5
"3","c024a825-33f6-4499-878a-7dfb32c75f6b",59,58
"3","c027b8e9-7030-4b4e-b223-4f57bb1cbef0",8,1
"3","c04e1d2f-6408-4477-8ed5-92e0f87407eb",3,2
"3","c08176ff-d2cc-491a-be9f-68ca2043aa81",3,2
"3","c0a3858b-6811-4b90-af88-86d1c73bcbdb",23,22
"3","c0b78edb-bdc6-4284-b442-7bf8bbcb806b",48,47
"3","c0bb8436-d98a-4c5e-acd0-1f7e5ee11736",57,56
"3","c0c54381-9dfc-4d81-996e-820ca2f740ce",61,61
"3","c1512054-fd09-43a7-92b0-b86e490f66aa",61,61
"3","c15527fe-b05c-4509-9d9a-140b74703f66",8,7
"3","c18b24c2-879c-4e8e-8c38-dcd34a937d96",1,0
"3","c19dcacb-a2ae-48ca-97fd-590bef71b901",6,5
"3","c1b5cba2-11b2-47eb-8390-bbe1b973026e",32,30
"3","c1ff27c4-3761-4f81-929b-166a96639f48",1,0
"3","c22b1406-1ee0-4444-9d69-de656584172a",34,33
"3","c23a7b17-fbbd-4b9f-b739-3ef5fd2d92b1",5,4
"3","c23ad4bf-96f0-497e-b7c7-cd32462cc11a",1,0
"3","c249dec2-1509-45be-b346-38de60c4e2d2",3,2
"3","c251953b-dabb-4374-8e43-507cfce2a53a",61,58
"3","c261eae6-3ad9-4647-8ef7-7cb9bf124366",10,9
"3","c30554bb-77c2-4391-8281-afbd517eb8b7",1,0
"3","c312aff2-4a71-4023-ba1d-51ad759a2927",61,61
"3","c39e0a26-3d69-488b-b7d2-def23f4a40b2",7,0
"3","c3afed7b-eb93-4a06-8ac4-d0fb30cc412a",3,2
"3","c3bad468-5578-470e-b56a-c28dec14c5c6",1,0
"3","c3f8326e-76f2-4630-a580-1d57ed434313",4,3
"3","c3fadb1a-28fb-48cc-9dd3-0b10b07b86f8",1,0
"3","c40a822f-81ca-4ef0-a88c-9f9c5f2fb6a1",23,23
"3","c40aa852-46ac-42c6-946e-5f61f5d26da3",5,5
"3","c40c03fc-3e1b-448d-a8cb-74b7ebca3917",1,0
"3","c4212c81-30e1-4f88-b38f-e427043334c6",61,60
"3","c421fefb-572e-45fb-be6d-d02e572701f7",31,31
"3","c42b05bd-b046-4ee6-b874-68e52c777d36",4,3
"3","c4341f4b-a55f-4732-a67e-b07c80c5ba8d",5,3
"3","c43fbcb0-3bfd-4ced-8553-251221eeef2d",3,2
"3","c442478b-0d40-48cf-bf5a-e3e82e88d0be",1,0
"3","c45d50fe-f0c4-4f88-ac7e-ef483dc70423",1,0
"3","c46c4c52-e476-4d8c-858a-f03b990fab74",19,0
"3","c474fdb2-4b4d-4a68-9343-92851793197b",24,23
"3","c47faa17-82cb-4b86-80a3-ff25e3c95daf",42,42
"3","c4a2463f-401c-455b-9807-b1ff47eaa730",2,1
"3","c4b4f533-35ab-4e3b-ae3d-beeb035dec09",61,54
"3","c4d00314-2215-4202-9642-3204f24e1bdd",8,7
"3","c4d9871a-c2d7-4a34-b99a-5d0bffd7b818",1,0
"3","c505e68e-9f0e-40f7-8cba-9e3bd256948a",61,61
"3","c541f492-6faf-46d4-a479-13f4fbcbde5d",5,4
"3","c55d409f-1196-4f0b-b369-e1a925588a04",4,3
"3","c5627575-5cba-4cda-8314-52afb8376915",42,42
"3","c5aec2ed-771b-4c9c-a47b-00a4b26d0c20",1,0
"3","c5e3ed0a-9925-48fa-9f1e-ff18c41e9f0d",46,46
"3","c62dfeb9-9429-4c0b-b654-2c49e4e122fc",15,14
"3","c64ab68f-a238-46b6-b993-150802e57e42",16,15
"3","c65c2520-e92a-4eea-892c-8c434b445822",3,0
"3","c661e02c-60c2-4bc7-9a65-aa300a18316d",1,0
"3","c6785a4e-3a7e-4f58-8e2b-6db84fb1128c",61,61
"3","c6a6c0cd-b86d-4324-81b1-230a7135322a",9,7
"3","c6ba3623-283b-45a5-adc5-663a57d3fe9a",13,11
"3","c6cc5c0e-2276-4c10-8858-59f864e24be1",61,61
"3","c6d600b6-8894-434d-af0f-fbaf0bd29053",5,3
"3","c73c16d4-56ec-496f-8383-c60d52ff709e",61,61
"3","c7403aff-f83a-42bd-9e38-63dd038c7fed",1,0
"3","c756b2bb-e3d6-4f56-a96a-71571c726df0",10,9
"3","c75e892b-fd9d-4355-b305-b65c5b2037a8",2,0
"3","c770ad59-4d8c-4cb5-a774-73f71c980b9f",15,1
"3","c7969298-658c-4c77-900e-fdce1d23e9b1",5,4
"3","c7a47957-d738-4c84-996e-98d1f242a72c",1,0
"3","c7a4ec41-b2dc-4bbd-bf75-95b541d80935",4,0
"3","c7a565a4-717a-4441-b809-8d18d7aba0ad",61,61
"3","c7c4d39a-df8d-467f-9ccf-3a50968a7d96",6,4
"3","c7c7e7eb-823a-48a5-b656-92a18f367af4",1,1
"3","c7e492e5-811b-49fa-a9d1-2beecc4ab552",61,61
"3","c7f0d62a-347a-4d58-90bb-78e30afe8f4a",5,0
"3","c7fe5c39-1189-4169-8ed9-181433ce07d0",7,6
"3","c823b939-8b82-48d4-9296-8e36ba7e9d06",2,1
"3","c82e551f-e819-430d-b039-b3212e5b557c",2,1
"3","c830b59e-daa8-4141-9cde-63be6bad1699",5,0
"3","c833e8da-f20f-4426-8ec4-e11d58d80a90",39,36
"3","c8bbdbad-6f2c-42e4-a72c-f7f8bd39e7bf",61,61
"3","c8be6274-8006-4b92-91db-4e097014bdaa",61,61
"3","c91eb07b-c0c8-426e-b9c9-678e4c303376",14,13
"3","c96b9dca-a266-4114-8409-20152d399381",19,19
"3","c98fbeca-93e0-4479-a1bd-69b75c57147b",1,1
"3","c9920663-838f-4bc2-885f-b75e54805c4a",4,0
"3","c997960c-703b-4585-90a7-759ee9dbf6a1",61,61
"3","c99cddd1-b0d0-46d7-ad84-ec97817ddfec",6,5
"3","c9ae1520-0edd-4dd3-896f-e4f576b2da74",61,61
"3","c9c3573b-1975-4a2c-9c2f-ae20db4e40f0",61,61
"3","c9c687df-fc5a-428e-a9eb-ef3a028a40c3",5,4
"3","c9cadf0b-5e46-4de6-9b30-f989e8dc6930",19,19
"3","c9d441b5-1a72-4b5e-bac0-c900ca3d2686",21,20
"3","c9ec6112-75d2-4ac3-8470-36d014b2988b",28,28
"3","ca07b2d4-6920-4aaf-9078-0500bc5a3f8e",8,0
"3","ca0867d4-63f2-4c6a-b691-cca9b759af34",1,0
"3","ca18b330-aed3-4d85-8f3f-c67da002e90d",3,2
